"","I","L","SNR","ci_width","samp","t.rho","seeds","samp.1"
"337",200,100,0.1,0.503486590829077,0.27052486417836,0.5,760630,0.27052486417836
"338",100,100,0.2,0.484279113541257,0.389838184225051,0,976595,0.389838184225051
"339",200,100,0.2,0.348438809263949,0.276394378855487,0,120867,0.276394378855487
"340",100,100,0.2,0.3763854199399,0.325684802887245,0.5,370946,0.325684802887245
"341",200,100,0.2,0.24280523253941,0.212383622321084,0.5,16479,0.212383622321084
"342",100,100,0.1,0.740941098664219,0.392529573224474,0,150117,0.392529573224474
"343",200,100,0.1,0.511889031230216,0.27028228792789,0,900074,0.27028228792789
"344",100,100,0.1,0.657263170742034,0.351895363112393,0.5,562355,0.351895363112393
"345",200,50,0.2,0.438776189144469,0.276074082997618,0,251717,0.276074082997618
"346",200,100,0.1,0.478318349390774,0.256388692818603,0.5,275133,0.256388692818603
"347",100,100,0.2,0.464944307682812,0.392710212153717,0,631965,0.392710212153717
"348",200,100,0.2,0.331829040850612,0.277481981329557,0,690325,0.277481981329557
"349",100,100,0.2,0.432759409345938,0.35996414424303,0.5,650125,0.35996414424303
"350",200,100,0.2,0.267185036987354,0.230203240152422,0.5,83709,0.230203240152422
"351",100,100,0.1,0.786150752845513,0.386818493902212,0,11681,0.386818493902212
"352",200,100,0.1,0.530122424678006,0.277124208850954,0,801613,0.277124208850954
"353",100,100,0.1,0.457699043218606,0.32387001759737,0.5,697652,0.32387001759737
"354",200,100,0.1,0.570482486125117,0.269649452118376,0.5,543446,0.269649452118376
"355",100,100,0.2,0.497347404696716,0.376707768525317,0,930400,0.376707768525317
"356",100,50,0.2,0.511793515423112,0.359248839758702,0.5,698751,0.359248839758702
"357",200,100,0.2,0.33885921991702,0.277164219886044,0,817361,0.277164219886044
"358",100,100,0.2,0.407884983590515,0.351280291732699,0.5,449839,0.351280291732699
"359",200,100,0.2,0.27274856864471,0.217558629584699,0.5,455564,0.217558629584699
"360",100,100,0.1,0.748547902130818,0.391356809055612,0,942343,0.391356809055612
"361",200,100,0.1,0.551650233451364,0.277150046849864,0,506469,0.277150046849864
"362",100,100,0.1,0.50371272299626,0.330333555500757,0.5,229952,0.330333555500757
"363",200,100,0.1,0.426639595978396,0.242111208112347,0.5,67984,0.242111208112347
"364",100,100,0.2,0.479781670565927,0.387461438835047,0,103308,0.387461438835047
"365",200,100,0.2,0.340176062686701,0.276886006161428,0,290348,0.276886006161428
"366",100,100,0.2,0.383356980111688,0.32950045105386,0.5,990563,0.32950045105386
"367",200,50,0.2,0.353409979359565,0.241798327883673,0.5,669663,0.241798327883673
"368",200,100,0.2,0.267683797092236,0.228923524333891,0.5,166992,0.228923524333891
"369",100,100,0.1,0.793500123652264,0.392209174486424,0,569759,0.392209174486424
"370",200,100,0.1,0.5356467865813,0.273693696142689,0,906688,0.273693696142689
"371",100,100,0.1,0.99329960409794,0.391720027251058,0.5,849677,0.391720027251058
"372",200,100,0.1,0.529157510828273,0.263478270664596,0.5,473715,0.263478270664596
"373",100,100,0.2,0.46671912130996,0.392739329571133,0,956675,0.392739329571133
"374",200,100,0.2,0.340938126856091,0.277156798959452,0,340245,0.277156798959452
"375",100,100,0.2,0.42368711403816,0.349143960534368,0.5,589970,0.349143960534368
"376",200,100,0.2,0.279746541386089,0.229544430973333,0.5,135555,0.229544430973333
"377",100,100,0.1,0.838269779552411,0.392834943489255,0,573878,0.392834943489255
"378",100,50,0.1,1.07719724414293,0.39283216414949,0,591435,0.39283216414949
"379",200,100,0.1,0.520787546901707,0.276858142224547,0,256072,0.276858142224547
"380",100,100,0.1,0.755648635917243,0.389071511237558,0.5,277561,0.389071511237558
"381",200,100,0.1,0.403176521921372,0.239958640300886,0.5,827361,0.239958640300886
"382",100,100,0.2,0.437699667434818,0.371209689332726,0,872828,0.371209689332726
"383",200,100,0.2,0.352447549415974,0.277195658459701,0,235038,0.277195658459701
"384",100,100,0.2,0.400643976403537,0.333291962737145,0.5,966386,0.333291962737145
"385",200,100,0.2,0.305321214645414,0.254035408466501,0.5,63360,0.254035408466501
"386",100,100,0.1,0.77010239196792,0.390491877654088,0,319039,0.390491877654088
"387",200,100,0.1,0.542061833118268,0.277300744006889,0,794985,0.277300744006889
"388",100,100,0.1,0.610356779589909,0.360939904400128,0.5,807296,0.360939904400128
"389",200,50,0.1,1.17736523260201,0.277410644667502,0,755233,0.277410644667502
"390",200,100,0.1,0.563691079802102,0.267114703560152,0.5,423503,0.267114703560152
"391",100,100,0.2,0.465488722725292,0.391760328240928,0,689309,0.391760328240928
"392",200,100,0.2,0.357607370945974,0.274879517280327,0,537956,0.274879517280327
"393",100,100,0.2,0.416131069731144,0.356247318051791,0.5,200433,0.356247318051791
"394",200,100,0.2,0.28077230446133,0.232397469053411,0.5,129319,0.232397469053411
"395",100,100,0.1,0.818791206355321,0.389304174310489,0,55860,0.389304174310489
"396",200,100,0.1,0.615494836604229,0.277378529878334,0,657872,0.277378529878334
"397",100,100,0.1,0.771148383781168,0.38811431539273,0.5,633764,0.38811431539273
"398",200,100,0.1,0.480703511890601,0.266013846371281,0.5,46523,0.266013846371281
"399",100,100,0.2,0.480451599491939,0.392751137967627,0,928177,0.392751137967627
"400",100,50,0.1,0.788548068099604,0.368589170051941,0.5,716394,0.368589170051941
"401",200,100,0.2,0.340146402138056,0.277060945650886,0,880963,0.277060945650886
"402",100,100,0.2,0.3412770637654,0.308823270403132,0.5,545326,0.308823270403132
"403",200,100,0.2,0.277823473335938,0.234066151668426,0.5,166661,0.234066151668426
"404",100,100,0.1,0.729466716318214,0.389956921211027,0,999318,0.389956921211027
"405",200,100,0.1,0.552880788169507,0.275955528852752,0,793209,0.275955528852752
"406",100,100,0.1,0.756480998851472,0.376837614366622,0.5,950574,0.376837614366622
"407",200,100,0.1,0.436880373085907,0.252605755951148,0.5,693363,0.252605755951148
"408",100,100,0.2,0.44541610565514,0.373648650513978,0,641351,0.373648650513978
"409",200,100,0.2,0.326943172875907,0.277256784322133,0,800551,0.277256784322133
"410",100,100,0.2,0.387349157825411,0.339671801081901,0.5,657939,0.339671801081901
"411",200,50,0.1,0.756031999875117,0.262985039047377,0.5,403029,0.262985039047377
"412",200,100,0.2,0.26228679477099,0.232724482639954,0.5,342282,0.232724482639954
"413",100,100,0.1,0.783513843884926,0.392577301797148,0,121143,0.392577301797148
"414",200,100,0.1,0.551557037562334,0.277468604446331,0,51686,0.277468604446331
"415",100,100,0.1,0.824574609060561,0.374241771577975,0.5,556105,0.374241771577975
"416",200,100,0.1,0.427578305398017,0.246053732548619,0.5,744829,0.246053732548619
"417",100,100,0.2,0.483991468388223,0.386147043351453,0,169571,0.386147043351453
"418",200,100,0.2,0.34487800493483,0.276771045291882,0,742,0.276771045291882
"419",100,100,0.2,0.457645506531588,0.359141868933133,0.5,549518,0.359141868933133
"420",200,100,0.2,0.290832623943325,0.238153592434823,0.5,366691,0.238153592434823
"421",100,100,0.1,0.727602009160487,0.392456914533235,0,136817,0.392456914533235
"422",100,50,0.2,0.556828763474212,0.390861752531662,0,757735,0.390861752531662
"423",200,100,0.1,0.541858213139243,0.276531489515342,0,302922,0.276531489515342
"424",100,100,0.1,0.618892074543017,0.357436798160465,0.5,643780,0.357436798160465
"425",200,100,0.1,0.461982666857493,0.265325715671938,0.5,438872,0.265325715671938
"426",100,100,0.2,0.47614937768922,0.391030437482953,0,263002,0.391030437482953
"427",200,100,0.2,0.344219397665401,0.276680964159476,0,293196,0.276680964159476
"428",100,100,0.2,0.409728093905752,0.344895673701207,0.5,706122,0.344895673701207
"429",200,100,0.2,0.277536047268429,0.229720120638342,0.5,175350,0.229720120638342
"430",100,100,0.1,0.678247442393357,0.392608470764168,0,20274,0.392608470764168
"431",200,100,0.1,0.59744412052222,0.276064125686405,0,708367,0.276064125686405
"432",100,100,0.1,0.74262675399948,0.376344326301634,0.5,317876,0.376344326301634
"433",100,50,0.2,0.436434617169958,0.339897455357564,0.5,830628,0.339897455357564
"434",200,50,0.2,0.414827670656922,0.267424305631852,0,905125,0.267424305631852
"435",200,100,0.1,0.546363569122343,0.263082523998595,0.5,406944,0.263082523998595
"436",100,100,0.2,0.463077502732811,0.392017799217252,0,114676,0.392017799217252
"437",200,100,0.2,0.346857682675496,0.277428311356819,0,176400,0.277428311356819
"438",100,100,0.2,0.368685126636926,0.319539797346352,0.5,823737,0.319539797346352
"439",200,100,0.2,0.28487311269487,0.239637149274441,0.5,999961,0.239637149274441
"440",100,100,0.1,0.830133442922365,0.390686989632463,0,432610,0.390686989632463
"441",200,100,0.1,0.566598398990444,0.276207336075102,0,196124,0.276207336075102
"442",100,100,0.1,0.530173594651542,0.336593999109089,0.5,503317,0.336593999109089
"443",200,100,0.1,0.459433351085961,0.258427553857596,0.5,802540,0.258427553857596
"444",100,100,0.2,0.482208905135423,0.390493926686044,0,121234,0.390493926686044
"445",100,50,0.2,0.440316363704297,0.330572237543982,0.5,470607,0.330572237543982
"446",200,100,0.2,0.336813360946456,0.276515344829381,0,46124,0.276515344829381
"447",100,100,0.2,0.409852247043108,0.339761381539677,0.5,553207,0.339761381539677
"448",200,100,0.2,0.263315326538697,0.21456627805654,0.5,956591,0.21456627805654
"449",100,100,0.1,0.964408384297122,0.392660216126305,0,9984,0.392660216126305
"450",200,100,0.1,0.530002775229015,0.277482015506464,0,470054,0.277482015506464
"451",100,100,0.1,0.745157211724671,0.370708142403316,0.5,65518,0.370708142403316
"452",200,100,0.1,0.460992455824728,0.255122605980903,0.5,166506,0.255122605980903
"453",100,100,0.2,0.458599623007316,0.383947106907815,0,176632,0.383947106907815
"454",200,100,0.2,0.350389447048947,0.275271674523957,0,94112,0.275271674523957
"455",100,100,0.2,0.381592286406252,0.324142495053212,0.5,142185,0.324142495053212
"456",200,50,0.2,0.388302096060836,0.25389344790427,0.5,986311,0.25389344790427
"457",200,100,0.2,0.308247535056535,0.251555484147807,0.5,595600,0.251555484147807
"458",100,100,0.1,0.79650629369001,0.392176008323797,0,674923,0.392176008323797
"459",200,100,0.1,0.541096142732202,0.275729391478347,0,87465,0.275729391478347
"460",100,100,0.1,0.699854946015564,0.364692620582023,0.5,237090,0.364692620582023
"461",200,100,0.1,0.516329225451966,0.265208684386374,0.5,908480,0.265208684386374
"462",100,100,0.2,0.494912815240397,0.392518400628941,0,158565,0.392518400628941
"463",200,100,0.2,0.327278323197468,0.271548032418045,0,653513,0.271548032418045
"464",100,100,0.2,0.425987647418829,0.365911868680321,0.5,289030,0.365911868680321
"465",200,100,0.2,0.300238799468151,0.243216904505161,0.5,542530,0.243216904505161
"466",100,100,0.1,0.748340189545193,0.385968515259041,0,347976,0.385968515259041
"467",100,50,0.1,1.55229663201441,0.392313830570795,0,858474,0.392313830570795
"468",200,100,0.1,0.516723222302142,0.276629757880145,0,362095,0.276629757880145
"469",100,100,0.1,0.80285950492428,0.376813871799178,0.5,5488,0.376813871799178
"470",200,100,0.1,0.46647621229547,0.256300475529506,0.5,395207,0.256300475529506
"471",100,100,0.2,0.464989144854178,0.391848651342629,0,913227,0.391848651342629
"472",200,100,0.2,0.328233705080563,0.277455394474811,0,905149,0.277455394474811
"473",100,100,0.2,0.37794292580809,0.325330350264002,0.5,626294,0.325330350264002
"474",200,100,0.2,0.252523636379671,0.219440641370411,0.5,726645,0.219440641370411
"475",100,100,0.1,1.01127488056299,0.391236603365088,0,66586,0.391236603365088
"476",200,100,0.1,0.55751651296652,0.276905137767257,0,610956,0.276905137767257
"477",100,100,0.1,0.919325578860144,0.382710041049487,0.5,190701,0.382710041049487
"478",200,50,0.1,0.87690800627929,0.277463507735977,0,484144,0.277463507735977
"479",200,100,0.1,0.430214379551209,0.248827265856362,0.5,727023,0.248827265856362
"480",100,100,0.2,0.449688936031374,0.381723392714352,0,777624,0.381723392714352
"481",200,100,0.2,0.344682290903437,0.276882233340635,0,925877,0.276882233340635
"482",100,100,0.2,0.37976249699523,0.314808633630481,0.5,127724,0.314808633630481
"483",200,100,0.2,0.278883895046543,0.23555775659444,0.5,771852,0.23555775659444
"484",100,100,0.1,0.72715693067085,0.387553775856665,0,387427,0.387553775856665
"485",200,100,0.1,0.551871024899337,0.277479797011983,0,178971,0.277479797011983
"486",100,100,0.1,0.68518750487736,0.361244714103386,0.5,817791,0.361244714103386
"487",200,100,0.1,0.437454862111027,0.243718419413767,0.5,449936,0.243718419413767
"488",100,100,0.2,0.455502845008681,0.390727515194247,0,685584,0.390727515194247
"489",100,50,0.1,1.14750515975621,0.373575618568315,0.5,570627,0.373575618568315
"490",200,100,0.2,0.335024699344733,0.277471925713257,0,310987,0.277471925713257
"491",100,100,0.2,0.299554507553289,0.274563278506603,0.5,883753,0.274563278506603
"492",200,100,0.2,0.295046269566299,0.245826405900126,0.5,351645,0.245826405900126
"493",100,100,0.1,0.634301174371568,0.384355222943713,0,82975,0.384355222943713
"494",200,100,0.1,0.535924743572217,0.277080462689945,0,368696,0.277080462689945
"495",100,100,0.1,0.535869014375948,0.357029493252676,0.5,837938,0.357029493252676
"496",200,100,0.1,0.430200992948073,0.257466847473938,0.5,952412,0.257466847473938
"497",100,100,0.2,0.479530145979033,0.391564728869555,0,516507,0.391564728869555
"498",200,100,0.2,0.345153215814391,0.276565203872004,0,72690,0.276565203872004
"499",100,100,0.2,0.39646085806489,0.339990858405071,0.5,433152,0.339990858405071
"500",200,50,0.1,1.06127109777356,0.277471214246794,0.5,390935,0.277471214246794
"501",200,100,0.2,0.298103117915043,0.252328032393945,0.5,607132,0.252328032393945
"502",100,100,0.1,0.777933357004758,0.390726230693293,0,346202,0.390726230693293
"503",200,100,0.1,0.503063118956303,0.276909009231668,0,658062,0.276909009231668
"504",100,100,0.1,0.647306294891887,0.382775177487946,0.5,813960,0.382775177487946
"505",200,100,0.1,0.562712005022064,0.272207166186016,0.5,351130,0.272207166186016
"506",100,100,0.2,0.427549612423541,0.36750387219335,0,310099,0.36750387219335
"507",200,100,0.2,0.336330732377942,0.277419429085186,0,707203,0.277419429085186
"508",100,100,0.2,0.408004900734768,0.342556682636298,0.5,850172,0.342556682636298
"509",200,100,0.2,0.301127615767254,0.246933851217194,0.5,629964,0.246933851217194
"510",100,100,0.1,0.807596267637432,0.392312044808817,0,301002,0.392312044808817
"511",100,50,0.2,0.556505801479715,0.386097356212365,0,665917,0.386097356212365
"512",200,100,0.1,0.534380947301258,0.277285455661238,0,648652,0.277285455661238
"513",100,100,0.1,0.636471355813757,0.363691601586813,0.5,417280,0.363691601586813
"514",200,100,0.1,0.436684950012683,0.245910210056284,0.5,473198,0.245910210056284
"515",100,100,0.2,0.49460480097803,0.392832965227907,0,909748,0.392832965227907
"516",200,100,0.2,0.341169730798605,0.277252866397598,0,564702,0.277252866397598
"517",100,100,0.2,0.394764238738467,0.327132040888038,0.5,724292,0.327132040888038
"518",200,100,0.2,0.28828510486211,0.24223197429657,0.5,638269,0.24223197429657
"519",100,100,0.1,0.725216846058192,0.388425277951976,0,954617,0.388425277951976
"520",200,100,0.1,0.524957382366218,0.27612568205164,0,141286,0.27612568205164
"521",100,100,0.1,0.685874572207525,0.354299857300586,0.5,697953,0.354299857300586
"522",200,50,0.2,0.386562930094475,0.272820132921919,0,675167,0.272820132921919
"523",200,100,0.1,0.500485731153741,0.262343384699735,0.5,794600,0.262343384699735
"524",100,100,0.2,0.479939445781989,0.39061669439056,0,133509,0.39061669439056
"525",200,100,0.2,0.327787250202047,0.276397787876794,0,987619,0.276397787876794
"526",100,100,0.2,0.394546601697466,0.339109913551558,0.5,64472,0.339109913551558
"527",200,100,0.2,0.305762064456878,0.247553491242899,0.5,44526,0.247553491242899
"528",100,100,0.1,0.802349654527959,0.392625611786948,0,926491,0.392625611786948
"529",200,100,0.1,0.475008068967142,0.277453481465731,0,795155,0.277453481465731
"530",100,100,0.1,0.717404694395543,0.372873553704217,0.5,195586,0.372873553704217
"531",200,100,0.1,0.626844071181684,0.272572116875207,0.5,444686,0.272572116875207
"532",100,100,0.2,0.472536565584665,0.392815336622199,0,111250,0.392815336622199
"533",100,50,0.2,0.376473847067098,0.290756048917544,0.5,905923,0.290756048917544
"534",200,100,0.2,0.350132818857427,0.277394849452767,0,811317,0.277394849452767
"535",100,100,0.2,0.452098981902434,0.371609452235604,0.5,341164,0.371609452235604
"536",200,100,0.2,0.270884335335951,0.231477567295946,0.5,882796,0.231477567295946
"537",100,100,0.1,0.667416580491448,0.383205723647985,0,585485,0.383205723647985
"538",200,100,0.1,0.479806021961762,0.275910854502222,0,237994,0.275910854502222
"539",100,100,0.1,0.84297306937988,0.387847760619927,0.5,724342,0.387847760619927
"540",200,100,0.1,0.559402804427992,0.263499978876011,0.5,18280,0.263499978876011
"541",100,100,0.2,0.495564545843274,0.391167933287535,0,690766,0.391167933287535
"542",200,100,0.2,0.328874504815625,0.27586913748881,0,213097,0.27586913748881
"543",100,100,0.2,0.416761225525286,0.346034732144642,0.5,397376,0.346034732144642
"544",200,50,0.2,0.320460981232095,0.240225888169241,0.5,242540,0.240225888169241
"545",200,50,0.2,0.329711074186726,0.239335828589725,0.5,485119,0.239335828589725
"546",200,100,0.2,0.316932366125852,0.255162555026979,0.5,904628,0.255162555026979
"547",100,100,0.1,0.748687678034896,0.392591216652126,0,761549,0.392591216652126
"548",200,100,0.1,0.561446013023172,0.275662733478067,0,411527,0.275662733478067
"549",100,100,0.1,0.739393862768959,0.369822587171346,0.5,193341,0.369822587171346
"550",200,100,0.1,0.477134683668743,0.266257478806329,0.5,483503,0.266257478806329
"551",100,100,0.2,0.485120812472896,0.39282412355503,0,214473,0.39282412355503
"552",200,100,0.2,0.340629477192577,0.277427242855244,0,1222,0.277427242855244
"553",100,100,0.2,0.449343546221451,0.365073079506656,0.5,353329,0.365073079506656
"554",200,100,0.2,0.241556332373968,0.203599054639332,0.5,229130,0.203599054639332
"555",100,100,0.1,0.722032451697163,0.392833869036355,0,70123,0.392833869036355
